trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,26.478195999981835,None,return,2.1907368999673054,26.478195999981835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22005,nor,5,2022_Mar_04_1337,DSP_Behavioral_Only_Encoding,2021.1.3,60.05767940101479,
0,0,0,0,,,,,,,1646419085.2977712,2022-03-04-13:38:05.297771,1646419085.2977712,2022-03-04-13:38:05.297771,1646419151.295538,2022-03-04-13:39:11.295538,65.99776673316956,28.69344799988903,31.693598599988036,31.677012000000104,32.676700399955735,32.676700399955735,33.67690449999645,33.67690449999645,34.69024089991581,./DSP_Videos/Learning/Learning_Normal.mp4,1646419151.295538,2022-03-04-13:39:11.295538,1646419217.3106134,2022-03-04-13:40:17.310613,66.01507544517517,94.79575259995181,97.81071079999674,97.7771576999221,98.77719569997862,98.77719569997862,99.7773012999678,99.7773012999678,100.77795969997533,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22005,nor,5,2022_Mar_04_1337,DSP_Behavioral_Only_Encoding,2021.1.3,60.05767940101479,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1646419217.3106134,2022-03-04-13:40:17.310613,1646419283.3108978,2022-03-04-13:41:23.310898,66.00028443336487,160.82128459995147,163.82755309995264,163.81086349999532,164.81097159988713,164.81097159988713,165.81104069994763,165.81104069994763,166.81174699997064,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22005,nor,5,2022_Mar_04_1337,DSP_Behavioral_Only_Encoding,2021.1.3,60.05767940101479,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1646419283.3108978,2022-03-04-13:41:23.310898,1646419349.3113437,2022-03-04-13:42:29.311344,66.00044584274292,226.8201719999779,229.827949599945,229.81122979999054,230.81126159999985,230.81126159999985,231.81128669995815,231.81128669995815,232.8119258999359,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22005,nor,5,2022_Mar_04_1337,DSP_Behavioral_Only_Encoding,2021.1.3,60.05767940101479,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1646419349.3113437,2022-03-04-13:42:29.311344,1646419415.3116875,2022-03-04-13:43:35.311687,66.00034379959106,292.83674409997184,295.8451022999361,295.8284855999518,296.82840839994606,296.82840839994606,297.8283952999627,297.8283952999627,298.82901129999664,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22005,nor,5,2022_Mar_04_1337,DSP_Behavioral_Only_Encoding,2021.1.3,60.05767940101479,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646419415.3116875,2022-03-04-13:43:35.311687,330.0139162540436,358.7118294999236,None,return,12.471411100006662,358.7118294999236,None,22005,nor,5,2022_Mar_04_1337,DSP_Behavioral_Only_Encoding,2021.1.3,60.05767940101479,
