trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,14.286491600098088,None,return,25.824085799977183,14.286491600098088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22008,nor,5,2022_Apr_21_1358,DSP_Behavioral_Only_Encoding,2021.1.3,60.009745517158585,
0,0,0,0,,,,,,,1650563934.295913,2022-04-21-13:58:54.295913,1650563934.295913,2022-04-21-13:58:54.295913,1650564000.294442,2022-04-21-14:00:00.294442,65.99852895736694,40.12925520003773,43.12921439995989,43.11247309995815,44.112707399996,44.112707399996,45.112245599972084,45.112245599972084,46.125055599957705,./DSP_Videos/Learning/Learning_Normal.mp4,1650564000.294442,2022-04-21-14:00:00.294442,1650564066.3093572,2022-04-21-14:01:06.309357,66.01491522789001,106.22921449993737,109.22978070005774,109.21316160005517,110.21316740009934,110.21316740009934,111.21307629998773,111.21307629998773,112.21376629988663,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22008,nor,5,2022_Apr_21_1358,DSP_Behavioral_Only_Encoding,2021.1.3,60.009745517158585,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1650564066.3103862,2022-04-21-14:01:06.310386,1650564132.309738,2022-04-21-14:02:12.309738,65.99935173988342,172.2784329999704,175.28013089997694,175.26362619991414,176.26338159991428,176.26338159991428,177.2635494999122,177.2635494999122,178.26427499996498,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22008,nor,5,2022_Apr_21_1358,DSP_Behavioral_Only_Encoding,2021.1.3,60.009745517158585,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1650564132.3102775,2022-04-21-14:02:12.310277,1650564198.310292,2022-04-21-14:03:18.310292,66.00001454353333,238.27448550006375,241.28066150005907,241.26402539992705,242.2640450000763,242.2640450000763,243.26400680001825,243.26400680001825,244.26470299996436,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22008,nor,5,2022_Apr_21_1358,DSP_Behavioral_Only_Encoding,2021.1.3,60.009745517158585,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1650564198.310292,2022-04-21-14:03:18.310292,1650564264.310692,2022-04-21-14:04:24.310692,66.00040006637573,304.2551617999561,307.26441540010273,307.2477702999022,308.2477007000707,308.2477007000707,309.2477082000114,309.2477082000114,310.24845859990455,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,22008,nor,5,2022_Apr_21_1358,DSP_Behavioral_Only_Encoding,2021.1.3,60.009745517158585,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650564264.310692,2022-04-21-14:04:24.310692,330.01477909088135,370.14786919998005,None,return,4.052754099946469,370.14786919998005,None,22008,nor,5,2022_Apr_21_1358,DSP_Behavioral_Only_Encoding,2021.1.3,60.009745517158585,
