Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,24.298217999748886,None,return,74.12869459996,24.298217999748886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
,,,,,,,,,,98.46934199985117,None,98.46934199985117,None,return,1.04739770013839,98.46934199985117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
0,0,0,0,,,,,,,,,,,,,,,99.54483989998698,None,100.55823710002005,None,y,2.120523499790579,100.55823710002005,None,102.7100626998581,None,b,1.9946522996760905,102.7100626998581,None,104.72757430002093,None,n,0,1.9133378001861274,104.72757430002093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658773532.917126,2022-07-25-14:25:32.917126,106.66176089970395,None,t,124.52075569983572,106.66176089970395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658773532.917126,2022-07-25-14:25:32.917126,1658773613.9013767,2022-07-25-14:26:53.901377,80.98425078392029,231.2107929000631,234.20967140002176,234.1931356000714,235.19275210006163,235.19275210006163,236.19300560001284,236.19300560001284,237.2022241000086,297.18064429983497,None,297.18064429983497,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1658773613.9013767,2022-07-25-14:26:53.901377,1658773704.8856823,2022-07-25-14:28:24.885682,90.98430562019348,312.1998054999858,315.20973140001297,315.17641879990697,316.19864809978753,316.18077039998025,317.194697199855,317.17805019998923,318.17791679967195,None,378.164712799713,388.17683180002496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.164712799713,388.1936983000487,388.1936983000487,388.1936983000487,388.17683180002496,None,388.17683180002496,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_B_000_different.mp4,1658773704.8856823,2022-07-25-14:28:24.885682,1658773785.856964,2022-07-25-14:29:45.856964,80.97128176689148,403.17827240005136,406.1937372996472,406.16016379976645,407.1605149996467,407.1605149996467,408.16117949970067,408.16117949970067,409.1604976998642,469.14848749991506,None,469.14848749991506,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1658773785.856964,2022-07-25-14:29:45.856964,1658773876.8374555,2022-07-25-14:31:16.837456,90.98049139976501,484.1471334998496,487.1609457996674,487.127584700007,488.1270403000526,488.1270403000526,489.13386729964986,489.13386729964986,490.14424209995195,b,2.501090200152248,550.1308235996403,560.1445053000934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1308235996403,552.6781580997631,552.6781580997631,560.1277028997429,560.1277028997429,None,560.1277028997429,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_B_001_different.mp4,1658773876.8374555,2022-07-25-14:31:16.837456,1658773957.8219476,2022-07-25-14:32:37.821948,80.98449206352234,575.1335391998291,578.1448730998673,578.1114909998141,579.1162926000543,579.1162926000543,580.1277662999928,580.1108705000952,581.1116116000339,641.0992815997452,None,641.0992815997452,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1658773957.8219476,2022-07-25-14:32:37.821948,424.9048216342926,656.1176934000105,None,return,48.07390860002488,656.1176934000105,None,21007,1,alt,D,2022_Jul_25_1422,DSP_Bold,2020.2.10,59.556281772096945,
