Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.rt,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,90.48594960011542,None,return,39.28156859986484,90.48594960011542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,3,alt,A,2021_Dec_10_1237,DSP_Bold,2020.2.10,59.996640274313826,
,,,,,,,,,,129.79047614047303,None,129.79047614047303,None,None,129.79047614047303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,3,alt,A,2021_Dec_10_1237,DSP_Bold,2020.2.10,59.996640274313826,
0,0,0,0,,,,,,,,,,,,,,129.78948820009828,None,130.80877870041877,None,y,0.6541681000962853,130.80877870041877,None,131.48858220037073,None,b,1.2212828006595373,131.48858220037073,None,132.73759520053864,None,n,0,4.448303900659084,132.73759520053864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,3,alt,A,2021_Dec_10_1237,DSP_Bold,2020.2.10,59.996640274313826,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639157945.8861022,2021-12-10-12:39:05.886102,137.2055181004107,None,t,14.694213800132275,137.2055181004107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,3,alt,A,2021_Dec_10_1237,DSP_Bold,2020.2.10,59.996640274313826,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639157945.8861022,2021-12-10-12:39:05.886102,1639158026.870439,2021-12-10-12:40:26.870439,80.98433685302734,151.92190600000322,154.9359760005027,154.90249590016901,155.9027733001858,155.9027733001858,156.90280100051314,156.90280100051314,157.90570600051433,217.90429750084877,None,217.90429750084877,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1639158026.870439,2021-12-10-12:40:26.870439,1639158117.8494835,2021-12-10-12:41:57.849483,90.97904443740845,232.90627090074122,235.9058350007981,235.89110960066319,236.90281370002776,236.8861078005284,237.88568210043013,237.88568210043013,238.88658280018717,y,1.204665000550449,298.8890848001465,308.9032964007929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,3,alt,A,2021_Dec_10_1237,DSP_Bold,2020.2.10,59.996640274313826,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.8890848001465,300.1373447002843,300.1373447002843,308.88651120010763,308.88651120010763,None,308.88651120010763,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_3_Alternate_B_001_same.mp4,1639158117.8494835,2021-12-10-12:41:57.849483,1639158198.8348658,2021-12-10-12:43:18.834866,80.9853823184967,323.8907291004434,326.90351180080324,326.8701757006347,327.87032750062644,327.87032750062644,328.87149550020695,328.8560362001881,329.8704332001507,389.8579115001485,None,389.8579115001485,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1639158198.8348658,2021-12-10-12:43:18.834866,1639158289.8184714,2021-12-10-12:44:49.818471,90.98360562324524,404.8718776004389,407.88727630022913,407.85370460059494,408.8534115003422,408.8534115003422,409.8759284000844,409.8578911004588,410.85895140003413,None,470.8570542000234,480.87084690015763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,3,alt,A,2021_Dec_10_1237,DSP_Bold,2020.2.10,59.996640274313826,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.8570542000234,480.87084690015763,480.87084690015763,480.87084690015763,480.85408960003406,None,480.85408960003406,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_A_001_different.mp4,1639158289.8184714,2021-12-10-12:44:49.818471,1639158370.8009572,2021-12-10-12:46:10.800957,80.9824857711792,495.85509330034256,498.8707031002268,498.83721880055964,499.83773080073297,499.83773080073297,500.8377197002992,500.8377197002992,501.8378509003669,561.8254257002845,None,561.8254257002845,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1639158370.8009572,2021-12-10-12:46:10.800957,424.91485500335693,,,,,,,,,
