Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
13.897216299999855,None,return,1.8035298999984661,13.897216299999855,None,,,,,,,,,,,,,,,,,,,,,22009,nor,2022_Apr_26_1509,DSP_Encoding_Refresher,2021.1.3,59.99890801985361,
,,,,,,1651000173.648115,2022-04-26-15:09:33.648115,15.7205199,18.72069349999947,18.703941399999167,19.703887499999837,19.703887499999837,20.704105900000286,20.704105900000286,21.712477400000353,./DSP_Videos/Learning/Learning_Normal.mp4,1651000239.6458662,2022-04-26-15:10:39.645866,65.99775123596191,81.72102069999892,None,return,21.596597899999324,81.72102069999892,None,22009,nor,2022_Apr_26_1509,DSP_Encoding_Refresher,2021.1.3,59.99890801985361,
