Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,23.436412500217557,None,return,7.052685400471091,23.436412500217557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
,,,,,,,,,,30.517962230555714,None,30.517962230555714,None,None,30.517962230555714,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
0,0,0,0,,,,,,,,,,,,,,30.520561600103974,None,31.534230399876833,None,y,4.848654500208795,31.534230399876833,None,36.40423560049385,None,b,1.9946250999346375,36.40423560049385,None,38.42043060064316,None,n,0,26.015618300065398,38.42043060064316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636729063.7267716,2021-11-12-09:57:43.726772,64.45830440055579,None,t,106.38444999977946,64.45830440055579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636729063.7267716,2021-11-12-09:57:43.726772,1636729144.726335,2021-11-12-09:59:04.726335,80.99956345558167,170.8711815001443,173.8853397006169,173.85210170038044,174.852134199813,174.852134199813,175.8521052999422,175.8521052999422,176.85827780049294,236.85600200016052,None,236.85600200016052,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1636729144.726335,2021-11-12-09:59:04.726335,1636729235.7094429,2021-11-12-10:00:35.709443,90.98310780525208,251.8701561000198,254.88539290055633,254.85182090010494,255.85851490031928,255.85851490031928,256.86838950030506,256.85188239999115,257.85234710015357,None,317.85586930066347,327.869001400657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.85586930066347,327.869001400657,327.869001400657,327.869001400657,327.8521465007216,None,327.8521465007216,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_B_000_different.mp4,1636729235.7094429,2021-11-12-10:00:35.709443,1636729316.694308,2021-11-12-10:01:56.694308,80.98486518859863,342.8515416998416,345.8530061002821,345.8362354002893,346.83620430063456,346.83620430063456,347.8361434005201,347.8361434005201,348.8359075002372,408.83351450040936,None,408.83351450040936,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1636729316.694308,2021-11-12-10:01:56.694308,1636729407.6783772,2021-11-12-10:03:27.678377,90.98406910896301,423.8338322006166,426.83574580028653,426.8189631002024,427.8337846007198,427.81711139995605,428.82005980052054,428.8068404002115,429.8175298999995,None,489.8177191000432,499.81783640012145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.8177191000432,499.83429080061615,499.83429080061615,499.83429080061615,499.81783640012145,None,499.81783640012145,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_B_001_different.mp4,1636729407.6783772,2021-11-12-10:03:27.678377,1636729488.6635914,2021-11-12-10:04:48.663591,80.98521423339844,514.8173365006223,517.8176497006789,517.8008708003908,518.8018474001437,518.8018474001437,519.8015625001863,519.8015625001863,520.8008504007012,580.8009699005634,None,580.8009699005634,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1636729488.6635914,2021-11-12-10:04:48.663591,424.9368197917938,595.8009513998404,None,return,14.131460899487138,595.8009513998404,None,11002,2,alt,A,2021_Nov_12_0955,DSP_Bold,2020.2.10,59.958472850339895,
