trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,19.50183029996697,None,return,23.302975500002503,19.50183029996697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21003,nor,5,2022_Mar_01_1710,DSP_Behavioral_Only_Encoding,2021.1.3,59.99872800331136,
0,0,0,0,,,,,,,1646172631.0918171,2022-03-01-17:10:31.091817,1646172631.0918171,2022-03-01-17:10:31.091817,1646172697.091687,2022-03-01-17:11:37.091687,65.99986982345581,42.828499499941245,45.828746799961664,45.812042900011875,46.812049499945715,46.812049499945715,47.81191329995636,47.81191329995636,48.82228850002866,./DSP_Videos/Learning/Learning_Normal.mp4,1646172697.091687,2022-03-01-17:11:37.091687,1646172763.1078126,2022-03-01-17:12:43.107813,66.01612567901611,108.9294680999592,111.92907790001482,111.91241370001808,112.9124676999636,112.9124676999636,113.91239720000885,113.91239720000885,114.91310180001892,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,21003,nor,5,2022_Mar_01_1710,DSP_Behavioral_Only_Encoding,2021.1.3,59.99872800331136,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1646172763.1078126,2022-03-01-17:12:43.107813,1646172829.1093585,2022-03-01-17:13:49.109359,66.0015459060669,174.97003279998899,177.97951680002734,177.96287389995996,178.96272730000783,178.96272730000783,179.96284269995522,179.96284269995522,180.96354349993635,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,21003,nor,5,2022_Mar_01_1710,DSP_Behavioral_Only_Encoding,2021.1.3,59.99872800331136,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1646172829.1093585,2022-03-01-17:13:49.109359,1646172895.1105096,2022-03-01-17:14:55.110510,66.0011510848999,240.96818219998386,243.97988819994498,243.9631953999633,244.96319189993665,244.96319189993665,245.96315029996913,245.96315029996913,246.9638654999435,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,21003,nor,5,2022_Mar_01_1710,DSP_Behavioral_Only_Encoding,2021.1.3,59.99872800331136,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1646172895.1105096,2022-03-01-17:14:55.110510,1646172961.1109502,2022-03-01-17:16:01.110950,66.00044059753418,306.9671840999508,309.98017080000136,309.9635493999813,310.9634916000068,310.9634916000068,311.9636383999605,311.9636383999605,312.9642727000173,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,21003,nor,5,2022_Mar_01_1710,DSP_Behavioral_Only_Encoding,2021.1.3,59.99872800331136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646172961.111811,2022-03-01-17:16:01.111811,330.01999378204346,372.8472331999801,None,return,5.1723406000528485,372.8472331999801,None,21003,nor,5,2022_Mar_01_1710,DSP_Behavioral_Only_Encoding,2021.1.3,59.99872800331136,
