trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,14.138036400079727,None,return,1.7149560999823734,14.138036400079727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11010,alt,5,2022_Mar_02_1546,DSP_Behavioral_Only_Encoding,2021.1.3,59.946108442914394,
0,0,0,0,,,,,,,1646253966.7387927,2022-03-02-15:46:06.738793,1646253966.7387927,2022-03-02-15:46:06.738793,1646254032.7363827,2022-03-02-15:47:12.736383,65.99759006500244,15.882901199976914,18.882995199994184,18.86633069999516,19.866267499979585,19.866267499979585,20.86626400006935,20.86626400006935,21.87750489998143,./DSP_Videos/Learning/Learning_Alternate.mp4,1646254032.7363827,2022-03-02-15:47:12.736383,1646254098.7515512,2022-03-02-15:48:18.751551,66.01516842842102,81.987294999999,85.00007670000196,84.98342359997332,85.9833964999998,85.9833964999998,86.98338960006367,86.98338960006367,87.98398560006171,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11010,alt,5,2022_Mar_02_1546,DSP_Behavioral_Only_Encoding,2021.1.3,59.946108442914394,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1646254098.7521024,2022-03-02-15:48:18.752102,1646254164.751697,2022-03-02-15:49:24.751697,65.99959468841553,148.01147210004274,151.01715960004367,151.00056329998188,152.000452300068,152.000452300068,153.00049450004008,153.00049450004008,154.00084150000475,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11010,alt,5,2022_Mar_02_1546,DSP_Behavioral_Only_Encoding,2021.1.3,59.946108442914394,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1646254164.752703,2022-03-02-15:49:24.752703,1646254230.7525914,2022-03-02-15:50:30.752591,65.99988842010498,214.0002929000184,217.00076129997615,216.9840820999816,217.98403450008482,217.98403450008482,218.98412699997425,218.98412699997425,219.98474200000055,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11010,alt,5,2022_Mar_02_1546,DSP_Behavioral_Only_Encoding,2021.1.3,59.946108442914394,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1646254230.7535958,2022-03-02-15:50:30.753596,1646254296.7539117,2022-03-02-15:51:36.753912,66.00031590461731,280.00047069997527,283.0011842000531,282.98464649997186,283.984431500081,283.984431500081,284.9845863999799,284.9845863999799,285.98510579997674,./DSP_Videos/Learning/Learning_Alternate.mp4,,,,,,,,,,11010,alt,5,2022_Mar_02_1546,DSP_Behavioral_Only_Encoding,2021.1.3,59.946108442914394,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646254296.7539117,2022-03-02-15:51:36.753912,330.01511907577515,345.901400999981,None,return,4.842642300063744,345.901400999981,None,11010,alt,5,2022_Mar_02_1546,DSP_Behavioral_Only_Encoding,2021.1.3,59.946108442914394,
