trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,15.40281349979341,None,return,3.2362253004685044,15.40281349979341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12006,nor,5,2021_Nov_16_1253,DSP_Behavioral_Only_Encoding,2021.1.3,59.986958805687784,
0,0,0,0,,,,,,,1637085231.9711502,2021-11-16-12:53:51.971150,1637085231.9711502,2021-11-16-12:53:51.971150,1637085297.969421,2021-11-16-12:54:57.969421,65.99827075004578,18.654970100149512,21.655101499520242,21.63845769967884,22.638476699590683,22.638476699590683,23.63847200013697,23.63847200013697,24.649944399483502,./DSP_Videos/Learning/Learning_Normal.mp4,1637085297.969421,2021-11-16-12:54:57.969421,1637085363.9842353,2021-11-16-12:56:03.984235,66.01481437683105,85.99317129980773,89.0053620999679,88.98876340035349,89.9886673996225,89.9886673996225,90.98865909967571,90.98865909967571,91.98932120017707,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12006,nor,5,2021_Nov_16_1253,DSP_Behavioral_Only_Encoding,2021.1.3,59.986958805687784,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1637085363.9842353,2021-11-16-12:56:03.984235,1637085429.9845526,2021-11-16-12:57:09.984553,66.00031733512878,152.04828349966556,155.05564450006932,155.03899179957807,156.03898369986564,156.03898369986564,157.0389964999631,157.0389964999631,158.03974299971014,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12006,nor,5,2021_Nov_16_1253,DSP_Behavioral_Only_Encoding,2021.1.3,59.986958805687784,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1637085429.9845526,2021-11-16-12:57:09.984553,1637085495.9863646,2021-11-16-12:58:15.986365,66.00181198120117,218.01270089950413,221.02287349943072,221.0062421998009,222.0061999997124,222.0061999997124,223.0061902999878,223.0061902999878,224.00687299948186,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12006,nor,5,2021_Nov_16_1253,DSP_Behavioral_Only_Encoding,2021.1.3,59.986958805687784,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1637085495.987354,2021-11-16-12:58:15.987354,1637085561.9851534,2021-11-16-12:59:21.985153,65.99779939651489,284.03860840015113,287.039812900126,287.0230978997424,288.0231040995568,288.0231040995568,289.0230673998594,289.0230673998594,290.023763500154,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12006,nor,5,2021_Nov_16_1253,DSP_Behavioral_Only_Encoding,2021.1.3,59.986958805687784,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637085561.9851534,2021-11-16-12:59:21.985153,330.01400327682495,348.6733721997589,None,return,12.912730399519205,348.6733721997589,None,12006,nor,5,2021_Nov_16_1253,DSP_Behavioral_Only_Encoding,2021.1.3,59.986958805687784,
