Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,real_timestamp_main_task_start',Fixation_horz.started,Fixation_horz.stopped,Fixation_vert.started,Fixation_vert.stopped,Scan_done.keys,Scan_done.rt,Scan_done.started,Scan_done.stopped,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
10.600328400731087,None,return,147.34639640059322,10.600328400731087,None,,,,,,,,,,,,,,,,,,,,,,,,,,12008,2021_Dec_16_1413,DSP_Resting_State,2021.1.3,59.94427582350259,
,,,,,,157.97642990015447,None,t,30.902111900039017,157.97642990015447,None,,,,,,,,,,,,,,,,,,,,12008,2021_Dec_16_1413,DSP_Resting_State,2021.1.3,59.94427582350259,
,,,,,,,,,,,,1639682212.3006973,2021-12-16-14:16:52.300697,188.9096811003983,None,188.9096811003983,None,return,547.4032566994429,188.9096811003983,None,,,,,,,,,,12008,2021_Dec_16_1413,DSP_Resting_State,2021.1.3,59.94427582350259,
,,,,,,,,,,,,,,,,,,,,,,1639682759.7405968,2021-12-16-14:25:59.740597,547.4398994445801,736.3458381006494,None,return,2.219256700016558,736.3458381006494,None,12008,2021_Dec_16_1413,DSP_Resting_State,2021.1.3,59.94427582350259,
