video_file,environment,layout,route,video,same_or_different,run,control_video,Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Control_1_loop.thisRepN,Control_1_loop.thisTrialN,Control_1_loop.thisN,Control_1_loop.thisIndex,Control_2_loop.thisRepN,Control_2_loop.thisTrialN,Control_2_loop.thisN,Control_2_loop.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Ring_text.started,Ring_text.stopped,Ring_resp.keys,Ring_resp.rt,Ring_resp.started,Ring_resp.stopped,Pinky_text.started,Pinky_text.stopped,Pinky_resp.keys,Pinky_resp.rt,Pinky_resp.started,Pinky_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.rt,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,,,4,,,,,,,,,,,,,,25.261390800005756,None,return,1.0696480000042357,25.261390800005756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
,,,,,,4,,,,,,,,,,,,,,,,,,,,26.35386806000024,None,26.35386806000024,None,None,26.35386806000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
,,,,,,4,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,26.35445330000948,None,27.35401880001882,None,b,1.3244424000149593,27.35401880001882,None,28.70666790002724,None,r,0.7110685000079684,28.70666790002724,None,29.438737100019353,None,g,0.2908273999928497,29.438737100019353,None,29.753954500018153,None,y,0.3692324000003282,29.753954500018153,None,30.157929100008914,None,n,0,1.4470376999815926,30.157929100008914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.620621100009885,None,t,2.9176210000005085,31.620621100009885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
./DSP_Videos/Control/Alternate/Videos/Control_Route_3_Alternate_A_000_same.mp4,alternate,3,A,1,same,4,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623872768.975613,34.55524549999973,37.570665500010364,37.5374226999993,38.53736480002408,38.53736480002408,39.53739820001647,39.53739820001647,40.53794370000833,100.53731500002323,None,100.53731500002323,None,./DSP_Videos/Learning/Learning_Alternate.mp4,116.94931799999904,119.95471530000214,119.93801060001715,120.93787740002153,120.93787740002153,121.93788200002746,121.93788200002746,122.93849500000942,s,1.7840787000022829,182.93851850001374,192.93848140002228,182.93851850001374,184.7550545000122,184.7550545000122,192.93848140002228,192.93848140002228,None,192.93848140002228,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_B_000_same.mp4,alternate,2,B,1,same,4,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.94106430001557,210.95545060001314,210.92210260001593,211.92168230001698,211.92168230001698,212.92192940000677,212.92192940000677,213.92264950001845,273.9225637000054,None,273.9225637000054,None,./DSP_Videos/Learning/Learning_Alternate.mp4,290.3441428000224,293.35609500002465,293.3395183000248,294.339412500005,294.339412500005,295.3394031000207,295.3394031000207,296.3400193999987,s,1.352728300000308,356.3396996000083,366.340005200007,356.3396996000083,357.73995720001403,357.73995720001403,366.340005200007,366.340005200007,None,366.340005200007,None,,,,,,,,,,,,,,,,,,,,,,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.34419260002323,384.35676640001475,384.32349000000977,385.32313900001463,385.32313900001463,386.32336980002583,386.32336980002583,387.32399410000653,447.3239267000172,None,447.3239267000172,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1623873196.7448769,427.76926374435425,462.32420280002407,None,return,1.600168399978429,462.32420280002407,None,11001,4,alt,A,2021_Jun_16_1545,Moore,2021.1.3,60.07322926460177,
