Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
13.085848699789494,None,return,3.7172938999719918,13.085848699789494,None,,,,,,,,,,,,,,,,,,,,,21007,alt,2022_Jul_25_1520,DSP_Encoding_Refresher,2021.1.3,59.950636758358314,
,,,,,,1658776835.4993951,2022-07-25-15:20:35.499395,16.823818400036544,19.824210099875927,19.80753959994763,20.80756379989907,20.80756379989907,21.80757139995694,21.80757139995694,22.820664099883288,./DSP_Videos/Learning/Learning_Alternate.mp4,1658776901.49699,2022-07-25-15:21:41.496990,65.99759483337402,82.82435349980369,None,return,3.970354299992323,82.82435349980369,None,21007,alt,2022_Jul_25_1520,DSP_Encoding_Refresher,2021.1.3,59.950636758358314,
