Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,real_timestamp_main_task_start',Fixation_horz.started,Fixation_horz.stopped,Fixation_vert.started,Fixation_vert.stopped,Scan_done.keys,Scan_done.rt,Scan_done.started,Scan_done.stopped,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
8.978398399893194,None,return,659.8894202001393,8.978398399893194,None,,,,,,,,,,,,,,,,,,,,,,,,,,12007,2021_Oct_29_1113,DSP_Resting_State,2021.1.3,60.55578098832733,
,,,,,,668.8878058996052,None,t,85.01943559991196,668.8878058996052,None,,,,,,,,,,,,,,,,,,,,12007,2021_Oct_29_1113,DSP_Resting_State,2021.1.3,60.55578098832733,
,,,,,,,,,,,,1635521156.4494185,2021-10-29-11:25:56.449419,753.974879999645,None,753.974879999645,None,return,528.2478899997659,753.974879999645,None,,,,,,,,,,12007,2021_Oct_29_1113,DSP_Resting_State,2021.1.3,60.55578098832733,
,,,,,,,,,,,,,,,,,,,,,,1635521684.7538064,2021-10-29-11:34:44.753806,528.3043878078461,1282.2405523997732,None,return,1.122781100217253,1282.2405523997732,None,12007,2021_Oct_29_1113,DSP_Resting_State,2021.1.3,60.55578098832733,
