Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.rt,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,17.47209219983779,None,return,53.04206359991804,17.47209219983779,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
,,,,,,,,,,70.55675920005888,None,70.55675920005888,None,return,1.1842343998141587,70.55675920005888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
0,0,0,0,,,,,,,,,,,,,,,71.77139070001431,None,72.78477829997428,None,y,1.9463266001548618,72.78477829997428,None,74.75427719997242,None,b,1.3303692999761552,74.75427719997242,None,76.103086899966,None,n,0,1.332010499900207,76.103086899966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655233457.324432,2022-06-14-15:04:17.324432,77.45341550000012,None,t,41.204274100018665,77.45341550000012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655233457.324432,2022-06-14-15:04:17.324432,1655233538.3198004,2022-06-14-15:05:38.319800,80.99536848068237,118.68889650003985,121.7007909999229,121.66769409994595,122.66750909993425,122.66750909993425,123.66875339997932,123.66875339997932,124.69326870003715,184.6794413998723,None,184.6794413998723,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1655233538.3198004,2022-06-14-15:05:38.319800,1655233629.303652,2022-06-14-15:07:09.303652,90.98385167121887,199.68617019988596,202.70126909995452,202.6678077999968,203.6688941998873,203.6688941998873,204.66857909993269,204.66857909993269,205.66842860006727,b,2.005529700079933,265.67103479988873,275.68492250004783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.67103479988873,267.71842000004835,267.71842000004835,275.6681732998695,275.6681732998695,None,275.6681732998695,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_A_000_different.mp4,1655233629.303652,2022-06-14-15:07:09.303652,1655233710.304411,2022-06-14-15:08:30.304411,81.00075888633728,290.67357470002025,293.68548600003123,293.65188669995405,294.6518844999373,294.6518844999373,295.65158629999496,295.65158629999496,296.6513848998584,356.6576338999439,None,356.6576338999439,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1655233710.304411,2022-06-14-15:08:30.304411,1655233801.2882483,2022-06-14-15:10:01.288248,90.98383736610413,371.67073519993573,374.68570759985596,374.6523589999415,375.6522983000614,375.6522983000614,376.6527615999803,376.6527615999803,377.6527160999831,y,0.7840713998302817,437.6404011999257,447.6526054998394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.6404011999257,438.47038239985704,438.47038239985704,447.6526054998394,447.6526054998394,None,447.6526054998394,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_A_000_same.mp4,1655233801.2882483,2022-06-14-15:10:01.288248,1655233882.2888193,2022-06-14-15:11:22.288819,81.00057101249695,462.65764310001396,465.6697551999241,465.6363545998465,466.636487999931,466.636487999931,467.6361793000251,467.6361793000251,468.6365167000331,528.6416616998613,None,528.6416616998613,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1655233882.2888193,2022-06-14-15:11:22.288819,424.9643874168396,543.6543250998948,None,return,40.31294309999794,543.6543250998948,None,11017,1,alt,A,2022_Jun_14_1502,DSP_Bold,2020.2.10,60.43829852924609,
