Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
13.665147299994715,None,return,0.9480502000078559,13.665147299994715,None,,,,,,,,,,,,,,,,,,,,,11012,nor,2022_Mar_07_1242,DSP_Encoding_Refresher,2021.1.3,60.04484147955517,
,,,,,,1646674965.108656,2022-03-07-12:42:45.108656,14.63358710007742,17.63396330003161,17.617292900104076,18.617293899995275,18.617293899995275,19.61727879999671,19.61727879999671,20.630081900046207,./DSP_Videos/Learning/Learning_Normal.mp4,1646675031.107578,2022-03-07-12:43:51.107578,65.99892210960388,80.63406520010903,None,return,14.439222400076687,80.63406520010903,None,11012,nor,2022_Mar_07_1242,DSP_Encoding_Refresher,2021.1.3,60.04484147955517,
