Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
13.06400659999963,None,return,4.923100900001373,13.06400659999963,None,,,,,,,,,,,,,,,,,,,,,21008,alt,2022_Jul_26_1245,DSP_Encoding_Refresher,2021.1.3,59.96836069261577,
,,,,,,1658853940.784185,2022-07-26-12:45:40.784185,18.01312130000042,21.01318010000068,20.996516600000177,21.996533699999418,21.996533699999418,22.99651520000043,22.99651520000043,24.010905699999057,./DSP_Videos/Learning/Learning_Alternate.mp4,1658854006.782245,2022-07-26-12:46:46.782245,65.99805998802185,84.01338059999944,None,return,4.36567339999965,84.01338059999944,None,21008,alt,2022_Jul_26_1245,DSP_Encoding_Refresher,2021.1.3,59.96836069261577,
