Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,main_task_start,real_timestamp_main_task_start',participant,date,expName,psychopyVersion,frameRate,
11.66003770000043,None,return,59.74206739999954,11.66003770000043,None,,,,,,,,,22003,2022_Jan_21_1105,DSP_Resting_State,2021.1.3,60.39041193511955,
,,,,,,71.42988440000045,None,t,85.21783830000004,71.42988440000045,None,,,22003,2022_Jan_21_1105,DSP_Resting_State,2021.1.3,60.39041193511955,
,,,,,,,,,,,,1642781281.309914,2022-01-21-11:08:01.309914,,,,,,
