Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,27.82006449997425,None,return,47.3568874001503,27.82006449997425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,1,alt,A,2021_Dec_10_1216,DSP_Bold,2020.2.10,59.89329424272545,
,,,,,,,,,,75.22464019991457,None,75.22464019991457,None,return,0.5154571998864412,75.22464019991457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,1,alt,A,2021_Dec_10_1216,DSP_Bold,2020.2.10,59.89329424272545,
0,0,0,0,,,,,,,,,,,,,,,75.77065999992192,None,76.78519270010293,None,y,4.681410199962556,76.78519270010293,None,81.48805710021406,None,b,1.9888898003846407,81.48805710021406,None,83.50467980001122,None,n,0,1.7911702999845147,83.50467980001122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,1,alt,A,2021_Dec_10_1216,DSP_Bold,2020.2.10,59.89329424272545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639156745.1458268,2021-12-10-12:19:05.145827,85.32120219990611,None,t,68.69665739964694,85.32120219990611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,1,alt,A,2021_Dec_10_1216,DSP_Bold,2020.2.10,59.89329424272545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639156745.1458268,2021-12-10-12:19:05.145827,1639156826.127844,2021-12-10-12:20:26.127844,80.98201727867126,154.03804069943726,157.05826300010085,157.01944319996983,158.01908050011843,158.01908050011843,159.0193946994841,159.0193946994841,160.02298969961703,220.0209983997047,None,220.0209983997047,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1639156826.127844,2021-12-10-12:20:26.127844,1639156917.1119263,2021-12-10-12:21:57.111926,90.98408222198486,235.02133580017835,238.03628799971193,238.00301309954375,239.00387069955468,239.00387069955468,240.0052634999156,240.0052634999156,241.01901619974524,None,300.991332099773,311.00307449977845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,1,alt,A,2021_Dec_10_1216,DSP_Bold,2020.2.10,59.89329424272545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.991332099773,311.0199921000749,311.0199921000749,311.0199921000749,311.00307449977845,None,311.00307449977845,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_A_000_different.mp4,1639156917.1119263,2021-12-10-12:21:57.111926,1639156998.0951304,2021-12-10-12:23:18.095130,80.98320412635803,326.00476229935884,329.02008139993995,328.986198999919,329.99298799969256,329.99298799969256,331.00562640000135,330.9895369000733,332.00289229955524,391.97427499946207,None,391.97427499946207,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1639156998.0951304,2021-12-10-12:23:18.095130,1639157089.0791793,2021-12-10-12:24:49.079179,90.98404884338379,406.99275969993323,410.00484419986606,409.9716534996405,410.9704331001267,410.9704331001267,411.98590339999646,411.9691867996007,412.97096449974924,y,1.054823100566864,472.95857129991055,482.9703906001523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21002,1,alt,A,2021_Dec_10_1216,DSP_Bold,2020.2.10,59.89329424272545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.95857129991055,474.0547568993643,474.0547568993643,482.9703906001523,482.9703906001523,None,482.9703906001523,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_A_000_same.mp4,1639157089.0791793,2021-12-10-12:24:49.079179,1639157170.0623732,2021-12-10-12:26:10.062373,80.98319387435913,497.9722328996286,500.9876657994464,500.95423259958625,501.9545641997829,501.9545641997829,502.95448239985853,502.95448239985853,503.9547296995297,563.9418254001066,None,563.9418254001066,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1639157170.0623732,2021-12-10-12:26:10.062373,424.9165463447571,,,,,,,,,
