trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_task_start,real_timestamp_main_task_start,trial_1_start,real_timestamp_trial_1_start,trial_1_end,real_timestamp_trial_1_end,trial_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,learning_1_video_file1,trial_2_5_start,real_timestamp_trial_2_5_start,trial_2_5_end,real_timestamp_trial_2_5_end,trial_2_5_duration,Learning_2_5_instruction.started,Learning_2_5_instruction.stopped,Learning_2_5_3.started,Learning_2_5_3.stopped,Learning_2_5_2.started,Learning_2_5_2.stopped,Learning_2_5_1.started,Learning_2_5_1.stopped,learning_2_5_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,# of reps,date,expName,psychopyVersion,frameRate,
,,,,34.7599880999187,None,return,2.709867099998519,34.7599880999187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,nor,5,2021_Jul_28_1722,DSP_Behavioral_Only_Encoding,2021.1.3,60.04967307632484,
0,0,0,0,,,,,,,1627507380.4380789,2021-07-28-17:23:00.438079,1627507380.4380789,2021-07-28-17:23:00.438079,1627507446.436519,2021-07-28-17:24:06.436519,65.99844002723694,37.48718119994737,40.48728249990381,40.47063549992163,41.47059579996858,41.47059579996858,42.47061579988804,42.47061579988804,43.482478699996136,./DSP_Videos/Learning/Learning_Normal.mp4,1627507446.436519,2021-07-28-17:24:06.436519,1627507512.4516418,2021-07-28-17:25:12.451642,66.01512289047241,104.87642719992436,107.88757649995387,107.87106169993058,108.87092239991762,108.87092239991762,109.87106729997322,109.87106729997322,110.87175679998472,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12002,nor,5,2021_Jul_28_1722,DSP_Behavioral_Only_Encoding,2021.1.3,60.04967307632484,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1627507512.4516418,2021-07-28-17:25:12.451642,1627507578.4519882,2021-07-28-17:26:18.451988,66.00034642219543,170.90824559994508,173.9212591999676,173.90487599989865,174.90474129992072,174.90474129992072,175.90473829989787,175.90473829989787,176.9053912999807,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12002,nor,5,2021_Jul_28_1722,DSP_Behavioral_Only_Encoding,2021.1.3,60.04967307632484,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1627507578.4519882,2021-07-28-17:26:18.451988,1627507644.4521909,2021-07-28-17:27:24.452191,66.00020265579224,236.88813959993422,239.8884914999362,239.87196959997527,240.87194119999185,240.87194119999185,241.87193729996216,241.87193729996216,242.87275299988687,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12002,nor,5,2021_Jul_28_1722,DSP_Behavioral_Only_Encoding,2021.1.3,60.04967307632484,
3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,1627507644.4521909,2021-07-28-17:27:24.452191,1627507710.4529421,2021-07-28-17:28:30.452942,66.00075125694275,302.8765660999343,305.8890162999742,305.8723787999479,306.87224289996084,306.87224289996084,307.8723094998859,307.8723094998859,308.873045999906,./DSP_Videos/Learning/Learning_Normal.mp4,,,,,,,,,,12002,nor,5,2021_Jul_28_1722,DSP_Behavioral_Only_Encoding,2021.1.3,60.04967307632484,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627507710.4529421,2021-07-28-17:28:30.452942,330.01486325263977,367.505846099928,None,return,8.880023500067182,367.505846099928,None,12002,nor,5,2021_Jul_28_1722,DSP_Behavioral_Only_Encoding,2021.1.3,60.04967307632484,
