Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,main_tasl_start,real_timestamp_main_task_start,Learning_instruction.started,Learning_instruction.stopped,Learning_3.started,Learning_3.stopped,Learning_2.started,Learning_2.stopped,Learning_1.started,Learning_1.stopped,learning_video_file,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,group,date,expName,psychopyVersion,frameRate,
31.377785899676383,None,return,1.5726795000955462,31.377785899676383,None,,,,,,,,,,,,,,,,,,,,,text,alt,2021_Sep_03_1037,DSP_Encoding_Refresher,2021.1.3,60.10070469599361,
,,,,,,1630679867.2595117,2021-09-03-10:37:47.259512,32.98032779991627,35.98035329999402,35.9636891996488,36.96376569988206,36.96376569988206,37.96377929998562,37.96377929998562,38.96414229972288,./DSP_Videos/Learning/Learning_Alternate.mp4,1630679933.2412016,2021-09-03-10:38:53.241202,65.98168992996216,98.96412509959191,None,return,7.786935000214726,98.96412509959191,None,text,alt,2021_Sep_03_1037,DSP_Encoding_Refresher,2021.1.3,60.10070469599361,
