Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate,
,,,,85.11221050005406,None,return,5.320282799657434,85.11221050005406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
,,,,,,,,,,90.47517869994044,None,90.47517869994044,None,return,1.5837747999466956,90.47517869994044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
0,0,0,0,,,,,,,,,,,,,,,92.0793416001834,None,93.0989474998787,None,y,7.541742999572307,93.0989474998787,None,100.66055110003799,None,b,2.6932387999258935,100.66055110003799,None,103.37865530001,None,n,0,23.149324200116098,103.37865530001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635523345.456408,2021-10-29-12:02:25.456408,126.54755590017885,None,t,60.49015039997175,126.54755590017885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635523345.456408,2021-10-29-12:02:25.456408,1635523426.4575126,2021-10-29-12:03:46.457513,81.00110459327698,187.06131849996746,190.07622009981424,190.04261650005355,191.04956849990413,191.04956849990413,192.06103760004044,192.04446800006554,193.07541120005772,253.04802680015564,None,253.04802680015564,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1635523426.4575126,2021-10-29-12:03:46.457513,1635523517.4433453,2021-10-29-12:05:17.443345,90.98583269119263,268.0606233999133,271.0598685997538,271.02988319983706,272.02919529983774,272.04630360007286,273.0607126997784,273.0441815000959,274.0442066001706,None,334.03220769995824,344.04355459986255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.03220769995824,344.0601006001234,344.0601006001234,344.0601006001234,344.04355459986255,None,344.04355459986255,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_B_000_different.mp4,1635523517.4433453,2021-10-29-12:05:17.443345,1635523598.4291837,2021-10-29-12:06:38.429184,80.98583841323853,359.04522790014744,362.04700239980593,362.0306270001456,363.0453758998774,363.02871329989284,364.028694299981,364.028694299981,365.044168099761,425.0154538000934,None,425.0154538000934,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1635523598.4291837,2021-10-29-12:06:38.429184,1635523689.4113982,2021-10-29-12:08:09.411398,90.98221445083618,440.02911069989204,443.0446470999159,443.0110844001174,444.0300791999325,444.0133941997774,445.03008869988844,445.01346189994365,446.01624140003696,None,506.0109649999067,516.011051800102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.0109649999067,516.0279053999111,516.0279053999111,516.0279053999111,516.011051800102,None,516.011051800102,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_B_001_different.mp4,1635523689.4113982,2021-10-29-12:08:09.411398,1635523770.3978734,2021-10-29-12:09:30.397873,80.9864752292633,531.0155148999766,534.0278110997751,533.9946153997444,534.9943916997872,534.9943916997872,535.9943880001083,535.9943880001083,536.994705799967,596.9834539997391,None,596.9834539997391,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1635523770.3978734,2021-10-29-12:09:30.397873,424.9414653778076,611.9963833000511,None,return,21.65227249963209,611.9963833000511,None,12007,1,alt,D,2021_Oct_29_1200,DSP_Bold,2020.2.10,59.86858852088589,
