Button.thisRepN,Button.thisTrialN,Button.thisN,Button.thisIndex,Ready_experimenter_text.started,Ready_experimenter_text.stopped,Ready_experimenter_resp.keys,Ready_experimenter_resp.rt,Ready_experimenter_resp.started,Ready_experimenter_resp.stopped,Alignment_background.started,Alignment_background.stopped,Alignment_image.started,Alignment_image.stopped,Alignment_resp.keys,Alignment_resp.rt,Alignment_resp.started,Alignment_resp.stopped,Button_text.started,Button_text.stopped,Index_text.started,Index_text.stopped,Index_resp.keys,Index_resp.rt,Index_resp.started,Index_resp.stopped,Middle_text.started,Middle_text.stopped,Middle_resp.keys,Middle_resp.rt,Middle_resp.started,Middle_resp.stopped,Repeat_text.started,Repeat_text.stopped,Repeat_resp.keys,Repeat_resp.corr,Repeat_resp.rt,Repeat_resp.started,Repeat_resp.stopped,main_task_start,real_timestamp_main_task_start,Ready_scanner_text.started,Ready_scanner_text.stopped,Ready_scanner_resp.keys,Ready_scanner_resp.rt,Ready_scanner_resp.started,Ready_scanner_resp.stopped,Learning_1_start,real_timestamp_learning_1_start,learning_1_end,real_timestamp_learning_1_end,learning_1_duration,Learning_1_instruction.started,Learning_1_instruction.stopped,Learning_1_3.started,Learning_1_3.stopped,Learning_1_2.started,Learning_1_2.stopped,Learning_1_1.started,Learning_1_1.stopped,Learning_1_fixation_horz.started,Learning_1_fixation_horz.stopped,Learning_1_fixation_vert.started,Learning_1_fixation_vert.stopped,learning_video_file_1,control_1_start,real_timestamp_control_1_start,control_1_end,real_timestamp_control_1_end,control_1_duration,Control_1_instruction.started,Control_1_instruction.stopped,Control_1_3.started,Control_1_3.stopped,Control_1_2.started,Control_1_2.stopped,Control_1_1.started,Control_1_1.stopped,Control_1_resp.keys,Control_1_resp.rt,Control_1_resp.started,Control_1_resp.stopped,Control_1_same_different_text.started,Control_1_same_different_text.stopped,Control_1_resp_recorded_text.started,Control_1_resp_recorded_text.stopped,Control_1_fixation_horz.started,Control_1_fixation_horz.stopped,Control_1_fixation_vert.started,Control_1_fixation_vert.stopped,control_video_file_1,Learning_2_start,real_timestamp_learning_2_start,learning_2_end,real_timestamp_learning_2_end,learning_2_duration,Learning_2_instruction.started,Learning_2_instruction.stopped,Learning_2_3.started,Learning_2_3.stopped,Learning_2_2.started,Learning_2_2.stopped,Learning_2_1.started,Learning_2_1.stopped,Learning_2_fixation_horz.started,Learning_2_fixation_horz.stopped,Learning_2_fixation_vert.started,Learning_2_fixation_vert.stopped,learning_video_file_2,control_2_start,real_timestamp_control_2_start,control_2_end,real_timestamp_control_2_end,control_2_duration,Control_2_instruction.started,Control_2_instruction.stopped,Control_2_3.started,Control_2_3.stopped,Control_2_2.started,Control_2_2.stopped,Control_2_1.started,Control_2_1.stopped,Control_2_resp.keys,Control_2_resp.rt,Control_2_resp.started,Control_2_resp.stopped,Control_2_same_different_text.started,Control_2_same_different_text.stopped,Control_2_resp_recorded_text.started,Control_2_resp_recorded_text.stopped,Control_2_fixation_horz.started,Control_2_fixation_horz.stopped,Control_2_fixation_vert.started,Control_2_fixation_vert.stopped,control_video_file_2,Learning_3_start,real_timestamp_learning_3_start,learning_3_end,real_timestamp_learning_3_end,learning_3_duration,Learning_3_instruction.started,Learning_3_instruction.stopped,Learning_3_3.started,Learning_3_3.stopped,Learning_3_2.started,Learning_3_2.stopped,Learning_3_1.started,Learning_3_1.stopped,Learning_3_fixation_horz.started,Learning_3_fixation_horz.stopped,Learning_3_fixation_vert.started,Learning_3_fixation_vert.stopped,learning_video_file_3,main_task_end,real_timestamp_main_task_end,main_task_duration,Done_text.started,Done_text.stopped,Done_resp.keys,Done_resp.rt,Done_resp.started,Done_resp.stopped,participant,run,group,version,date,expName,psychopyVersion,frameRate
,,,,19.1112265,None,return,71.3758591,19.1112265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
,,,,,,,,,,90.5336891,None,90.5336891,None,return,2.1220371,90.5336891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
0,0,0,0,,,,,,,,,,,,,,,92.6718411,None,93.6878532,None,y,0.5488587,93.6878532,None,94.2702024,None,b,0.7095876,94.2702024,None,95.0016744,None,n,0,13.6990928,95.0016744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645132534,2022-02-17-16:15:34.298724,108.7200422,None,t,12.6818395,108.7200422,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645132534,2022-02-17-16:15:34.298724,1645132615,2022-02-17-16:16:55.283321,80.98459649,121.4192228,124.4208081,124.4041699,125.4179144,125.4013156,126.4084298,126.4084298,127.433232,187.3888179,None,187.3888179,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1645132615,2022-02-17-16:16:55.283321,1645132706,2022-02-17-16:18:26.269208,90.98588705,202.4030491,205.4182749,205.3846677,206.385579,206.385579,207.3865754,207.3865754,208.4029658,b,1.8024861,268.3733344,278.3852723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.3733344,270.2193125,270.2193125,278.3852723,278.3852723,None,278.3852723,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_1_Alternate_B_000_different.mp4,1645132706,2022-02-17-16:18:26.269208,1645132787,2022-02-17-16:19:47.254098,80.98489022,293.3868867,296.4026461,296.3686144,297.3748637,297.3748637,298.3859535,298.3693699,299.3684602,359.3565893,None,359.3565893,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1645132787,2022-02-17-16:19:47.254098,1645132878,2022-02-17-16:21:18.239419,90.98532057,374.3709792,377.3861521,377.3527143,378.352884,378.352884,379.3522058,379.3522058,380.3529481,b,1.2929741,440.3409156,450.3535179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.3409156,441.6746515,441.6746515,450.3535179,450.3535179,None,450.3535179,None,./DSP_Videos/Control/Alternate/Videos/Control_Route_2_Alternate_B_001_different.mp4,1645132878,2022-02-17-16:21:18.239419,1645132959,2022-02-17-16:22:39.223115,80.98369646,465.3551058,468.3702198,468.3370531,469.3370782,469.3370782,470.336685,470.336685,471.3372188,531.3243466,None,531.3243466,None,./DSP_Videos/Learning/Learning_Alternate.mp4,1645132959,2022-02-17-16:22:39.223115,424.9243908,546.3378218,None,return,199.6809838,546.3378218,None,11007,4,alt,D,2022_Feb_17_1613,DSP_Bold,2020.2.10,59.58864762
